FIPS,state,county,buildings,minimal_exposure,indirect_exposure,direct_exposure,burn_probability,wildfire_risk,population,svi,svi_socioeconomic,svi_household,svi_minority,svi_housing_transport,county_label,svi_quartile,high_high,compound_priority
28009,MS,"Benton County, MS",7013,0.001425923,0.064736917,0.93383716,0.757,0.712,7637,0.7725,0.8212,0.7913,0.7821,0.4219,"Benton County, MS",Q4: Most vulnerable,FALSE,0.74225
28011,MS,"Bolivar County, MS",19077,0.631074068,0.083923049,0.285002883,0.185,0.185,30688,0.994,0.9927,0.8883,0.9567,0.9583,"Bolivar County, MS",Q4: Most vulnerable,FALSE,0.5895
28013,MS,"Calhoun County, MS",11232,2.67094e-4,0.181267806,0.8184651,0.567,0.538,13193,0.8988,0.7964,0.9844,0.7378,0.7066,"Calhoun County, MS",Q4: Most vulnerable,FALSE,0.7184
28015,MS,"Carroll County, MS",8816,3.4029e-4,0.054900181,0.944759528,0.603,0.579,9930,0.7,0.7884,0.3653,0.7442,0.5947,"Carroll County, MS",Q3,FALSE,0.6395
28017,MS,"Chickasaw County, MS",12618,0.001585037,0.210096687,0.788318275,0.484,0.45,17024,0.9542,0.8664,0.9838,0.8759,0.8081,"Chickasaw County, MS",Q4: Most vulnerable,FALSE,0.7021000000000001
28019,MS,"Choctaw County, MS",6760,0,0.066863905,0.933136095,0.562,0.527,8208,0.7932,0.9074,0.7286,0.7028,0.4305,"Choctaw County, MS",Q4: Most vulnerable,FALSE,0.6601
28021,MS,"Claiborne County, MS",5735,0,0.15902354,0.84097646,0.554,0.517,9044,0.819,0.9714,0.0137,0.9924,0.9427,"Claiborne County, MS",Q4: Most vulnerable,FALSE,0.6679999999999999
28023,MS,"Clarke County, MS",13716,2.9163e-4,0.080125401,0.919582969,0.533,0.5,15553,0.8021,0.8759,0.9087,0.7521,0.3156,"Clarke County, MS",Q4: Most vulnerable,FALSE,0.65105
28025,MS,"Clay County, MS",13033,0.001150925,0.227499425,0.771349651,0.49,0.454,18598,0.7913,0.9825,0.2879,0.93,0.3649,"Clay County, MS",Q4: Most vulnerable,FALSE,0.62265
28027,MS,"Coahoma County, MS",13904,0.60277618,0.128668009,0.268555811,0.261,0.256,21264,0.9895,0.9933,0.9045,0.9822,0.8896,"Coahoma County, MS",Q4: Most vulnerable,FALSE,0.62275
28029,MS,"Copiah County, MS",19104,0,0.143739531,0.856260469,0.714,0.673,28210,0.7976,0.8034,0.3719,0.9017,0.8148,"Copiah County, MS",Q4: Most vulnerable,FALSE,0.7353000000000001
28031,MS,"Covington County, MS",15879,0,0.081050444,0.918949556,0.756,0.713,18323,0.7674,0.8947,0.6678,0.7894,0.3758,"Covington County, MS",Q4: Most vulnerable,FALSE,0.7402
28033,MS,"DeSoto County, MS",80498,0.152103158,0.344368804,0.503528038,0.615,0.572,186214,0.3563,0.3847,0.51,0.7859,0.1289,"DeSoto County, MS",Q2,FALSE,0.46414999999999995
28035,MS,"Forrest County, MS",39999,0.158328958,0.248131203,0.593539838,0.884,0.849,77917,0.9497,0.923,0.7346,0.8101,0.9758,"Forrest County, MS",Q4: Most vulnerable,TRUE,0.89935
28037,MS,"Franklin County, MS",7357,1.35925e-4,0.083593856,0.916270219,0.73,0.69,7690,0.5787,0.5568,0.915,0.7537,0.1597,"Franklin County, MS",Q3,FALSE,0.63435
28039,MS,"George County, MS",15914,0,0.044426291,0.955573709,0.863,0.83,24547,0.8384,0.9045,0.728,0.3961,0.7591,"George County, MS",Q4: Most vulnerable,TRUE,0.8342
28041,MS,"Greene County, MS",10286,6.80537e-4,0.042387711,0.956931752,0.848,0.816,13672,0.7776,0.888,0.1308,0.6538,0.8969,"Greene County, MS",Q4: Most vulnerable,TRUE,0.7968
28043,MS,"Grenada County, MS",13195,3.78931e-4,0.353239864,0.646381205,0.622,0.59,21474,0.8492,0.9093,0.6885,0.8616,0.6306,"Grenada County, MS",Q4: Most vulnerable,FALSE,0.7196
28045,MS,"Hancock County, MS",32895,0.20750874,0.19878401,0.59370725,0.949,0.936,46010,0.4776,0.5959,0.4343,0.4445,0.3236,"Hancock County, MS",Q2,FALSE,0.7068000000000001
28047,MS,"Harrison County, MS",105636,0.414072854,0.135237987,0.450689159,0.925,0.897,208748,0.9182,0.9246,0.9093,0.756,0.7525,"Harrison County, MS",Q4: Most vulnerable,TRUE,0.9076
28049,MS,"Hinds County, MS",108697,0.261589556,0.268259474,0.47015097,0.492,0.461,226541,0.9154,0.9437,0.5686,0.9771,0.8638,"Hinds County, MS",Q4: Most vulnerable,FALSE,0.6882
28051,MS,"Holmes County, MS",11977,0.050763964,0.198630709,0.750605327,0.608,0.583,16848,0.992,0.994,0.875,0.9879,0.945,"Holmes County, MS",Q4: Most vulnerable,FALSE,0.7875
28053,MS,"Humphreys County, MS",5376,0.195126488,0.420572917,0.384300595,0.364,0.349,7744,0.9787,0.9997,0.9297,0.9815,0.5927,"Humphreys County, MS",Q4: Most vulnerable,FALSE,0.66385
28055,MS,"Issaquena County, MS",1545,0.087378641,0.282847896,0.629773463,0.313,0.295,1206,0.9539,0.9879,0.0767,0.9682,0.9994,"Issaquena County, MS",Q4: Most vulnerable,FALSE,0.62445
28057,MS,"Itawamba County, MS",15670,0.00185067,0.091320996,0.906828334,0.51,0.476,23888,0.2463,0.3446,0.0773,0.328,0.4251,"Itawamba County, MS",Q1: Least vulnerable,FALSE,0.36114999999999997
28059,MS,"Jackson County, MS",83792,0.238650468,0.188060913,0.573288619,0.917,0.902,143721,0.8288,0.8533,0.929,0.7066,0.4442,"Jackson County, MS",Q4: Most vulnerable,TRUE,0.8654
28061,MS,"Jasper County, MS",15363,0.00403567,0.030658075,0.965306255,0.602,0.573,16320,0.6281,0.5227,0.7591,0.8969,0.4139,"Jasper County, MS",Q3,FALSE,0.6005499999999999
28063,MS,"Jefferson County, MS",5949,0,0.062867709,0.937132291,0.628,0.596,7207,0.8991,0.9084,0.5822,0.9901,0.8619,"Jefferson County, MS",Q4: Most vulnerable,FALSE,0.7475499999999999
28065,MS,"Jefferson Davis County, MS",10565,9.4652e-5,0.062659726,0.937245622,0.788,0.753,11291,0.8743,0.9749,0.6831,0.9332,0.4903,"Jefferson Davis County, MS",Q4: Most vulnerable,TRUE,0.81365
28067,MS,"Jones County, MS",45408,0.057478858,0.142992424,0.79952871700000006,0.748,0.711,67152,0.791,0.6666,0.916,0.7321,0.6319,"Jones County, MS",Q4: Most vulnerable,FALSE,0.751
28069,MS,"Kemper County, MS",7932,8.82501e-4,0.045007564,0.954109934,0.482,0.452,8980,0.95,0.9615,0.7054,0.9472,0.8998,"Kemper County, MS",Q4: Most vulnerable,FALSE,0.701
28071,MS,"Lafayette County, MS",29344,8.51963e-4,0.288849509,0.710298528,0.731,0.685,56172,0.4391,0.5686,0.0057,0.6656,0.8578,"Lafayette County, MS",Q2,FALSE,0.56205
28073,MS,"Lamar County, MS",32006,0.022964444,0.179778791,0.797256764,0.885,0.848,64425,0.6032,0.6662,0.637,0.6373,0.3627,"Lamar County, MS",Q3,FALSE,0.7256
28075,MS,"Lauderdale County, MS",40450,0.09394314,0.180222497,0.725834363,0.465,0.435,72741,0.959,0.92490000000000006,0.8097,0.8638,0.9612,"Lauderdale County, MS",Q4: Most vulnerable,FALSE,0.697
28077,MS,"Lawrence County, MS",10550,9.4787e-5,0.081421801,0.918483412,0.796,0.76,11933,0.8505,0.9405,0.9596,0.735,0.2479,"Lawrence County, MS",Q4: Most vulnerable,TRUE,0.80525
28079,MS,"Leake County, MS",16928,5.9074e-5,0.064331285,0.935609641,0.653,0.612,21335,0.9574,0.8692,0.9695,0.882,0.8606,"Leake County, MS",Q4: Most vulnerable,FALSE,0.7847
28081,MS,"Lee County, MS",43434,0.234401621,0.130842197,0.634756182,0.509,0.469,83343,0.7455,0.6758,0.7016,0.7391,0.6815,"Lee County, MS",Q3,FALSE,0.6072500000000001
28083,MS,"Leflore County, MS",14704,0.306243199,0.395130577,0.298626224,0.369,0.354,27920,0.9411,0.9962,0.5485,0.9806,0.763,"Leflore County, MS",Q4: Most vulnerable,FALSE,0.6475500000000001
28085,MS,"Lincoln County, MS",24755,0.010220158,0.148293274,0.841486568,0.791,0.75,34855,0.6042,0.6551,0.2739,0.7019,0.6252,"Lincoln County, MS",Q3,FALSE,0.6771
28087,MS,"Lowndes County, MS",34368,0.108531192,0.256604981,0.634863827,0.442,0.41,58547,0.7521,0.8559,0.3522,0.8718,0.5787,"Lowndes County, MS",Q4: Most vulnerable,FALSE,0.58105
28089,MS,"Madison County, MS",48123,0.192361241,0.335369782,0.472268977,0.581,0.553,109257,0.3554,0.2937,0.3656,0.8323,0.2883,"Madison County, MS",Q2,FALSE,0.45420000000000005
28091,MS,"Marion County, MS",19953,1.00236e-4,0.132310931,0.867588834,0.851,0.815,24362,0.8928,0.9847,0.6004,0.7423,0.6879,"Marion County, MS",Q4: Most vulnerable,TRUE,0.8539
28093,MS,"Marshall County, MS",22453,8.9075e-5,0.114639469,0.885271456,0.779,0.733,33980,0.8699,0.8832,0.7133,0.8848,0.7388,"Marshall County, MS",Q4: Most vulnerable,FALSE,0.80145
28095,MS,"Monroe County, MS",25552,0.020507201,0.226870695,0.752622104,0.443,0.414,34168,0.6163,0.7512,0.5457,0.7066,0.3054,"Monroe County, MS",Q3,FALSE,0.51515
28097,MS,"Montgomery County, MS",8113,0,0.190804881,0.809195119,0.602,0.574,9803,0.9599,0.9774,0.8428,0.8591,0.8295,"Montgomery County, MS",Q4: Most vulnerable,FALSE,0.76695
28099,MS,"Neshoba County, MS",21792,0,0.099164831,0.900835169,0.548,0.508,28970,0.9402,0.9087,0.8902,0.804,0.8893,"Neshoba County, MS",Q4: Most vulnerable,FALSE,0.7241
28101,MS,"Newton County, MS",17362,0,0.063587144,0.936412856,0.504,0.468,21275,0.6793,0.6882,0.6411,0.7922,0.4747,"Newton County, MS",Q3,FALSE,0.57365
28103,MS,"Noxubee County, MS",9139,0.014881278,0.215997374,0.769121348,0.449,0.417,10261,0.964,0.9946,0.9653,0.973,0.4919,"Noxubee County, MS",Q4: Most vulnerable,FALSE,0.6905
28105,MS,"Oktibbeha County, MS",22898,0.047646083,0.247226832,0.705127085,0.516,0.479,51388,0.6939,0.8463,0.0407,0.819,0.812,"Oktibbeha County, MS",Q3,FALSE,0.5864499999999999
28107,MS,"Panola County, MS",22569,0.027870087,0.184678098,0.787451814,0.689,0.651,33157,0.8626,0.9771,0.6615,0.8851,0.455,"Panola County, MS",Q4: Most vulnerable,FALSE,0.7568
28109,MS,"Pearl River County, MS",35846,0.003152374,0.117781621,0.879066005,0.913,0.883,56351,0.6907,0.7604,0.8422,0.5231,0.3417,"Pearl River County, MS",Q3,FALSE,0.78685
28111,MS,"Perry County, MS",10506,0,0.074909575,0.925090425,0.864,0.829,11511,0.6914,0.7846,0.7159,0.5679,0.4057,"Perry County, MS",Q3,FALSE,0.7602
28113,MS,"Pike County, MS",26432,0.00593977,0.214210048,0.779850182,0.799,0.762,40098,0.9812,0.979,0.7922,0.9077,0.9733,"Pike County, MS",Q4: Most vulnerable,TRUE,0.8715999999999999
28115,MS,"Pontotoc County, MS",21977,0.001228557,0.089730172,0.90904127,0.59,0.556,31202,0.6087,0.5679,0.8804,0.6077,0.3035,"Pontotoc County, MS",Q3,FALSE,0.58235
28117,MS,"Prentiss County, MS",17231,0.00504904,0.131216993,0.863733968,0.625,0.589,24945,0.6993,0.6303,0.7744,0.5317,0.6389,"Prentiss County, MS",Q3,FALSE,0.64415
28119,MS,"Quitman County, MS",5252,0.126999238,0.390327494,0.482673267,0.416,0.417,6113,0.9551,0.9959,0.4645,0.9749,0.8867,"Quitman County, MS",Q4: Most vulnerable,FALSE,0.6860499999999999
28121,MS,"Rankin County, MS",74199,0.044838879,0.400746641,0.55441448,0.576,0.545,157185,0.3732,0.3166,0.3436,0.636,0.4225,"Rankin County, MS",Q2,FALSE,0.4591
28123,MS,"Scott County, MS",20174,4.9569e-5,0.092891841,0.90705859,0.605,0.566,27943,0.9217,0.8877,0.9936,0.8769,0.5177,"Scott County, MS",Q4: Most vulnerable,FALSE,0.7438499999999999
28125,MS,"Sharkey County, MS",3217,0.455393224,0.127137084,0.417469692,0.288,0.277,3910,0.9838,0.9854,0.8027,0.9707,0.9494,"Sharkey County, MS",Q4: Most vulnerable,FALSE,0.6304000000000001
28127,MS,"Simpson County, MS",19990,5.0025e-5,0.091545773,0.908404202,0.683,0.649,25889,0.7808,0.8632,0.8186,0.7668,0.3583,"Simpson County, MS",Q4: Most vulnerable,FALSE,0.7149000000000001
28129,MS,"Smith County, MS",15239,0,0.034910427,0.965089573,0.618,0.58,14310,0.7251,0.6293,0.8708,0.6249,0.5504,"Smith County, MS",Q3,FALSE,0.65255
28131,MS,"Stone County, MS",12169,8.2176e-4,0.07206837,0.927109869,0.919,0.891,18360,0.8587,0.8355,0.6157,0.5892,0.9408,"Stone County, MS",Q4: Most vulnerable,TRUE,0.87485
28133,MS,"Sunflower County, MS",13262,0.603151862,0.048484391,0.348363746,0.202,0.208,25867,0.9303,0.986,0.5068,0.9777,0.8091,"Sunflower County, MS",Q4: Most vulnerable,FALSE,0.56915
28135,MS,"Tallahatchie County, MS",8866,0.204489059,0.187570494,0.607940447,0.534,0.505,12621,0.9141,0.9809,0.5336,0.9437,0.7639,"Tallahatchie County, MS",Q4: Most vulnerable,FALSE,0.70955
28137,MS,"Tate County, MS",17550,0.003247863,0.138632479,0.858119658,0.715,0.668,28094,0.8915,0.951,0.5724,0.7321,0.84,"Tate County, MS",Q4: Most vulnerable,FALSE,0.7797499999999999
28139,MS,"Tippah County, MS",16049,5.60783e-4,0.104243255,0.895195962,0.72,0.675,21769,0.8839,0.924,0.9061,0.574,0.6815,"Tippah County, MS",Q4: Most vulnerable,FALSE,0.77945
28141,MS,"Tishomingo County, MS",15180,0.003293808,0.150131752,0.84657444,0.611,0.578,18837,0.7467,0.8094,0.9465,0.2485,0.4073,"Tishomingo County, MS",Q3,FALSE,0.66235
28143,MS,"Tunica County, MS",5203,0.532192966,0.137036325,0.330770709,0.35,0.332,9787,0.9602,0.9952,0.2943,0.9838,0.9666,"Tunica County, MS",Q4: Most vulnerable,FALSE,0.6461
28145,MS,"Union County, MS",18502,1.62145e-4,0.129985947,0.869851908,0.687,0.646,27880,0.6977,0.6109,0.9306,0.5727,0.4403,"Union County, MS",Q3,FALSE,0.6718500000000001
28147,MS,"Walthall County, MS",13233,0,0.041336054,0.958663946,0.836,0.802,13888,0.8982,0.936,0.9577,0.8543,0.4448,"Walthall County, MS",Q4: Most vulnerable,TRUE,0.8501000000000001
28149,MS,"Warren County, MS",23997,0.018543985,0.271242239,0.710213777,0.361,0.338,44341,0.8279,0.7496,0.9386,0.8858,0.5285,"Warren County, MS",Q4: Most vulnerable,FALSE,0.58295
28151,MS,"Washington County, MS",25578,0.582727344,0.13065916,0.286613496,0.206,0.203,44604,0.9971,0.9965,0.9784,0.9758,0.8836,"Washington County, MS",Q4: Most vulnerable,FALSE,0.60005
28153,MS,"Wayne County, MS",16930,0.001063201,0.081984643,0.916952156,0.727,0.693,19760,0.9119,0.9446,0.9739,0.8075,0.4607,"Wayne County, MS",Q4: Most vulnerable,FALSE,0.80245
28155,MS,"Webster County, MS",7686,1.30107e-4,0.072989852,0.926880042,0.541,0.511,9942,0.6112,0.7919,0.6866,0.5542,0.2068,"Webster County, MS",Q3,FALSE,0.5610999999999999
28157,MS,"Wilkinson County, MS",7431,0.004171713,0.117077109,0.878751177,0.588,0.569,8531,0.8349,0.8498,0.6446,0.9672,0.6497,"Wilkinson County, MS",Q4: Most vulnerable,FALSE,0.70195
28159,MS,"Winston County, MS",14097,3.54685e-4,0.092360077,0.907285238,0.551,0.511,17741,0.8543,0.8591,0.8438,0.8734,0.6036,"Winston County, MS",Q4: Most vulnerable,FALSE,0.68265
28161,MS,"Yalobusha County, MS",9854,0.001014816,0.150294297,0.848690887,0.676,0.639,12499,0.7429,0.7976,0.7725,0.8031,0.3799,"Yalobusha County, MS",Q3,FALSE,0.69095
28163,MS,"Yazoo County, MS",14310,0.004262753,0.283088749,0.712648498,0.491,0.462,27467,0.9975,0.9968,0.8396,0.945,0.9952,"Yazoo County, MS",Q4: Most vulnerable,FALSE,0.72975
29001,MO,"Adair County, MO",16955,0.167502212,0.257210262,0.575287526,0.565,0.532,25299,0.4006,0.6494,0.0143,0.342,0.6837,"Adair County, MO",Q2,FALSE,0.46630000000000005
29003,MO,"Andrew County, MO",15104,0.255561441,0.063228284,0.681210275,0.439,0.423,18069,0.0169,0.097,0.048,0.1508,0.0248,"Andrew County, MO",Q1: Least vulnerable,FALSE,0.21994999999999998
29005,MO,"Atchison County, MO",7813,0.460130552,0.099449635,0.440419813,0.418,0.421,5270,0.2249,0.3347,0.5399,0.0757,0.1339,"Atchison County, MO",Q1: Least vulnerable,FALSE,0.32294999999999996
29007,MO,"Audrain County, MO",21386,0.320349762,0.228888058,0.450762181,0.32,0.305,24873,0.7105,0.6338,0.8062,0.3802,0.7079,"Audrain County, MO",Q3,FALSE,0.50775
29009,MO,"Barry County, MO",33386,0.066824417,0.108458635,0.824716947,0.626,0.603,34701,0.5768,0.672,0.749,0.5094,0.2568,"Barry County, MO",Q3,FALSE,0.5899
29011,MO,"Barton County, MO",13012,0.311712266,0.06616969,0.622118045,0.43,0.415,11683,0.6767,0.9208,0.8183,0.2628,0.1788,"Barton County, MO",Q3,FALSE,0.54585
29013,MO,"Bates County, MO",17865,0.10036384,0.197872936,0.701763224,0.484,0.468,16101,0.7114,0.8027,0.5698,0.1985,0.7261,"Bates County, MO",Q3,FALSE,0.5897
29015,MO,"Benton County, MO",22413,0.066836211,0.150671485,0.782492304,0.734,0.699,19616,0.5364,0.7222,0.4079,0.1753,0.4827,"Benton County, MO",Q3,FALSE,0.6176999999999999
29017,MO,"Bollinger County, MO",13015,0.01129466,0.076142912,0.912562428,0.436,0.407,10658,0.4241,0.6869,0.3373,0.1037,0.2771,"Bollinger County, MO",Q2,FALSE,0.41555
29019,MO,"Boone County, MO",72780,0.30714482,0.237001924,0.455853256,0.489,0.464,184043,0.4244,0.3968,0.062,0.5711,0.7776,"Boone County, MO",Q2,FALSE,0.44420000000000004
29021,MO,"Buchanan County, MO",46101,0.561614716,0.111255721,0.327129563,0.465,0.449,84544,0.8218,0.7541,0.7639,0.5094,0.8845,"Buchanan County, MO",Q4: Most vulnerable,FALSE,0.6354
29023,MO,"Butler County, MO",29200,0.198082192,0.170924658,0.630993151,0.403,0.377,42280,0.8412,0.9402,0.6265,0.3888,0.7563,"Butler County, MO",Q4: Most vulnerable,FALSE,0.6091
29025,MO,"Caldwell County, MO",10631,0.215219641,0.047690716,0.737089643,0.521,0.501,8876,0.3163,0.5212,0.1966,0.1457,0.3191,"Caldwell County, MO",Q2,FALSE,0.40865
29027,MO,"Callaway County, MO",36006,0.02716214,0.192023552,0.780814309,0.491,0.463,44517,0.2447,0.4445,0.0589,0.3217,0.3169,"Callaway County, MO",Q1: Least vulnerable,FALSE,0.35385
29029,MO,"Camden County, MO",40653,0.271542076,0.129879714,0.598578211,0.791,0.755,43227,0.3493,0.5428,0.2892,0.1572,0.294,"Camden County, MO",Q2,FALSE,0.55215
29031,MO,"Cape Girardeau County, MO",44183,0.34207727,0.176810085,0.481112645,0.301,0.28,81703,0.3099,0.3551,0.0598,0.4378,0.6147,"Cape Girardeau County, MO",Q2,FALSE,0.29495000000000005
29033,MO,"Carroll County, MO",11685,0.262130937,0.145228926,0.592640137,0.482,0.466,8513,0.1378,0.3019,0.1285,0.1037,0.1556,"Carroll County, MO",Q1: Least vulnerable,FALSE,0.3019
29035,MO,"Carter County, MO",5742,0,0.096830373,0.903169627,0.66,0.618,5299,0.4823,0.8005,0.3353,0.1696,0.2348,"Carter County, MO",Q2,FALSE,0.55015
29037,MO,"Cass County, MO",56967,0.378710482,0.096512016,0.524777503,0.4,0.389,108205,0.1257,0.1868,0.2981,0.4165,0.0608,"Cass County, MO",Q1: Least vulnerable,FALSE,0.25735
29039,MO,"Cedar County, MO",14359,0.053973118,0.117905147,0.828121735,0.665,0.645,14314,0.6643,0.756,0.5975,0.1696,0.6809,"Cedar County, MO",Q3,FALSE,0.65465
29041,MO,"Chariton County, MO",12081,0.274811688,0.098170681,0.627017631,0.479,0.454,7417,0.1747,0.2052,0.3891,0.1094,0.2065,"Chariton County, MO",Q1: Least vulnerable,FALSE,0.31435
29043,MO,"Christian County, MO",45409,0.181219582,0.206236649,0.612543769,0.667,0.642,89568,0.1107,0.1724,0.2641,0.2294,0.1047,"Christian County, MO",Q1: Least vulnerable,FALSE,0.37635
29045,MO,"Clark County, MO",9173,0.185217486,0.2090919,0.605690614,0.469,0.436,6693,0.265,0.4381,0.154,0.0264,0.4031,"Clark County, MO",Q2,FALSE,0.35050000000000003
29047,MO,"Clay County, MO",98096,0.628313081,0.080309085,0.291377834,0.503,0.479,253085,0.2692,0.2218,0.4556,0.546,0.2514,"Clay County, MO",Q2,FALSE,0.3741
29049,MO,"Clinton County, MO",16203,0.226316114,0.139048324,0.634635561,0.457,0.436,21155,0.1661,0.3618,0.1772,0.182,0.1136,"Clinton County, MO",Q1: Least vulnerable,FALSE,0.30105
29051,MO,"Cole County, MO",52923,0.249418967,0.204977042,0.545603991,0.588,0.56,76890,0.2049,0.1161,0.1877,0.525,0.4696,"Cole County, MO",Q1: Least vulnerable,FALSE,0.38245
29053,MO,"Cooper County, MO",14921,0.055224181,0.290060988,0.654714831,0.458,0.438,16893,0.3716,0.4448,0.3245,0.3592,0.3828,"Cooper County, MO",Q2,FALSE,0.4048
29055,MO,"Crawford County, MO",21202,0.005235355,0.143712857,0.851051788,0.612,0.583,23023,0.657,0.9179,0.4104,0.1572,0.4773,"Crawford County, MO",Q3,FALSE,0.62
29057,MO,"Dade County, MO",9577,0.061397097,0.111830427,0.826772476,0.551,0.526,7598,0.595,0.7894,0.3013,0.1572,0.6338,"Dade County, MO",Q3,FALSE,0.5605
29059,MO,"Dallas County, MO",16584,6.0299e-5,0.095332851,0.90460685,0.797,0.759,17158,0.5466,0.8031,0.6662,0.1276,0.2176,"Dallas County, MO",Q3,FALSE,0.6528
29061,MO,"Daviess County, MO",11406,0.072681045,0.184990356,0.742328599,0.506,0.486,8418,0.5157,0.5514,0.3213,0.0379,0.7884,"Daviess County, MO",Q3,FALSE,0.50085
29063,MO,"DeKalb County, MO",10075,0.212903226,0.076228288,0.710868486,0.475,0.461,11838,0.1753,0.2243,0.0293,0.4356,0.4559,"DeKalb County, MO",Q1: Least vulnerable,FALSE,0.31815000000000004
29065,MO,"Dent County, MO",14046,0.028691442,0.156699416,0.814609141,0.688,0.657,14509,0.6551,0.7388,0.7569,0.1861,0.5374,"Dent County, MO",Q3,FALSE,0.65605
29067,MO,"Douglas County, MO",14557,0,0.090540633,0.909459367,0.705,0.664,11803,0.5969,0.8702,0.8196,0.1225,0.1448,"Douglas County, MO",Q3,FALSE,0.63045
29069,MO,"Dunklin County, MO",20514,0.631324949,0.067709857,0.300965195,0.084,0.083,28174,0.9707,0.9424,0.993,0.5778,0.8291,"Dunklin County, MO",Q4: Most vulnerable,FALSE,0.52685
29071,MO,"Franklin County, MO",68645,0.064039624,0.22131255,0.714647826,0.469,0.441,104858,0.1066,0.2851,0.07,0.2536,0.0964,"Franklin County, MO",Q1: Least vulnerable,FALSE,0.2738
29073,MO,"Gasconade County, MO",17599,0.002500142,0.206829934,0.790669924,0.478,0.446,14801,0.2488,0.2024,0.4085,0.0757,0.4836,"Gasconade County, MO",Q1: Least vulnerable,FALSE,0.3474
29075,MO,"Gentry County, MO",7511,0.146851285,0.21661563,0.636533085,0.554,0.532,6219,0.4066,0.5711,0.2358,0.0627,0.5129,"Gentry County, MO",Q2,FALSE,0.46930000000000005
29077,MO,"Greene County, MO",137562,0.607987671,0.089450575,0.302561754,0.598,0.577,299188,0.5317,0.5835,0.1034,0.4085,0.8272,"Greene County, MO",Q3,FALSE,0.5543499999999999
29079,MO,"Grundy County, MO",10094,0.385377452,0.036160095,0.578462453,0.496,0.473,9878,0.679,0.7375,0.7031,0.1409,0.6748,"Grundy County, MO",Q3,FALSE,0.5760000000000001
29081,MO,"Harrison County, MO",10595,0.065408211,0.237187353,0.697404436,0.59,0.574,8190,0.4378,0.4015,0.8113,0.0983,0.3637,"Harrison County, MO",Q2,FALSE,0.5059
29083,MO,"Henry County, MO",19542,0.112117491,0.218657251,0.669225258,0.607,0.592,22064,0.6526,0.7674,0.8527,0.1928,0.3691,"Henry County, MO",Q3,FALSE,0.6223
29085,MO,"Hickory County, MO",11469,0.007585666,0.15258523,0.839829105,0.792,0.756,8452,0.6157,0.9669,0.6182,0.1037,0.1298,"Hickory County, MO",Q3,FALSE,0.6858500000000001
29087,MO,"Holt County, MO",6940,0.334582133,0.183861671,0.481556196,0.46,0.46,4274,0.1705,0.2545,0.5765,0.0627,0.084,"Holt County, MO",Q1: Least vulnerable,FALSE,0.31525000000000003
29089,MO,"Howard County, MO",9455,0.081755685,0.218297197,0.699947118,0.474,0.453,10142,0.35,0.4423,0.3458,0.3723,0.3029,"Howard County, MO",Q2,FALSE,0.40149999999999997
29091,MO,"Howell County, MO",32653,3.0625e-5,0.202064129,0.797905246,0.72,0.671,39960,0.7693,0.9096,0.7149,0.1572,0.6271,"Howell County, MO",Q4: Most vulnerable,FALSE,0.7201500000000001
29093,MO,"Iron County, MO",8997,1.11148e-4,0.158497277,0.841391575,0.61,0.585,9538,0.6074,0.6242,0.7331,0.1928,0.5778,"Iron County, MO",Q3,FALSE,0.5962000000000001
